time	V(N001,P001)	V(n003)	V(n004)	I(D1)	I(L1)
8.500012231730256e-004	1.171766e+001	1.823648e+001	1.200000e+001	-1.614865e-006	1.344486e-001
8.500014778050550e-004	1.171763e+001	1.823648e+001	1.200000e+001	1.567490e-006	1.344622e-001
8.500019870691141e-004	1.171757e+001	1.823647e+001	1.200000e+001	1.375850e-007	1.344893e-001
8.500029870691140e-004	1.171746e+001	1.823645e+001	1.200000e+001	5.936618e-007	1.345426e-001
8.500039870691139e-004	1.171735e+001	1.823643e+001	1.200000e+001	5.859283e-007	1.345958e-001
8.500049870691139e-004	1.171724e+001	1.823641e+001	1.200000e+001	5.935262e-007	1.346491e-001
8.500059870691138e-004	1.171713e+001	1.823640e+001	1.200000e+001	5.860566e-007	1.347023e-001
8.500069870691137e-004	1.171701e+001	1.823638e+001	1.200000e+001	5.933944e-007	1.347556e-001
8.500079870691136e-004	1.171690e+001	1.823636e+001	1.200000e+001	5.861784e-007	1.348089e-001
8.500089870691135e-004	1.171679e+001	1.823634e+001	1.200000e+001	5.932652e-007	1.348621e-001
8.500099870691134e-004	1.171668e+001	1.823632e+001	1.200000e+001	5.862967e-007	1.349154e-001
8.500109870691133e-004	1.171657e+001	1.823631e+001	1.200000e+001	5.931433e-007	1.349686e-001
8.500119870691132e-004	1.171645e+001	1.823629e+001	1.200000e+001	5.864113e-007	1.350219e-001
8.500129870691131e-004	1.171634e+001	1.823627e+001	1.200000e+001	5.930224e-007	1.350751e-001
8.500139870691130e-004	1.171623e+001	1.823625e+001	1.200000e+001	5.865213e-007	1.351284e-001
8.500149870691129e-004	1.171612e+001	1.823623e+001	1.200000e+001	5.929087e-007	1.351817e-001
8.500159870691128e-004	1.171601e+001	1.823621e+001	1.200000e+001	5.866286e-007	1.352349e-001
8.500169870691127e-004	1.171589e+001	1.823620e+001	1.200000e+001	5.927968e-007	1.352881e-001
8.500179870691127e-004	1.171578e+001	1.823618e+001	1.200000e+001	5.867305e-007	1.353414e-001
8.500189870691126e-004	1.171567e+001	1.823616e+001	1.200000e+001	5.926886e-007	1.353947e-001
8.500199870691125e-004	1.171556e+001	1.823614e+001	1.200000e+001	5.868305e-007	1.354479e-001
8.500209870691124e-004	1.171545e+001	1.823612e+001	1.200000e+001	5.925858e-007	1.355012e-001
8.500219870691123e-004	1.171534e+001	1.823610e+001	1.200000e+001	5.869269e-007	1.355544e-001
8.500229870691122e-004	1.171522e+001	1.823609e+001	1.200000e+001	5.924849e-007	1.356077e-001
8.500239870691121e-004	1.171511e+001	1.823607e+001	1.200000e+001	5.870188e-007	1.356609e-001
8.500249870691120e-004	1.171500e+001	1.823605e+001	1.200000e+001	5.923876e-007	1.357142e-001
8.500259870691119e-004	1.171489e+001	1.823603e+001	1.200000e+001	5.871079e-007	1.357674e-001
8.500269870691118e-004	1.171478e+001	1.823601e+001	1.200000e+001	5.922930e-007	1.358207e-001
8.500279870691117e-004	1.171466e+001	1.823599e+001	1.200000e+001	5.871934e-007	1.358739e-001
8.500289870691116e-004	1.171455e+001	1.823598e+001	1.200000e+001	5.922020e-007	1.359272e-001
8.500299870691115e-004	1.171444e+001	1.823596e+001	1.200000e+001	5.872762e-007	1.359804e-001
8.500309870691114e-004	1.171433e+001	1.823594e+001	1.200000e+001	5.921138e-007	1.360337e-001
8.500319870691114e-004	1.171422e+001	1.823592e+001	1.200000e+001	5.873567e-007	1.360869e-001
8.500329870691113e-004	1.171411e+001	1.823590e+001	1.200000e+001	5.920292e-007	1.361401e-001
8.500339870691112e-004	1.171399e+001	1.823589e+001	1.200000e+001	5.874335e-007	1.361934e-001
8.500349870691111e-004	1.171388e+001	1.823587e+001	1.200000e+001	5.919455e-007	1.362466e-001
8.500359870691110e-004	1.171377e+001	1.823585e+001	1.200000e+001	5.875067e-007	1.362999e-001
8.500369870691109e-004	1.171366e+001	1.823583e+001	1.200000e+001	5.918660e-007	1.363531e-001
8.500379870691108e-004	1.171355e+001	1.823581e+001	1.200000e+001	5.875791e-007	1.364064e-001
8.500389870691107e-004	1.171343e+001	1.823579e+001	1.200000e+001	5.917891e-007	1.364596e-001
8.500399870691106e-004	1.171332e+001	1.823578e+001	1.200000e+001	5.876477e-007	1.365128e-001
8.500409870691105e-004	1.171321e+001	1.823576e+001	1.200000e+001	5.917141e-007	1.365661e-001
8.500419870691104e-004	1.171310e+001	1.823574e+001	1.200000e+001	5.877146e-007	1.366193e-001
8.500429870691103e-004	1.171299e+001	1.823572e+001	1.200000e+001	5.916422e-007	1.366726e-001
8.500439870691102e-004	1.171288e+001	1.823570e+001	1.200000e+001	5.877791e-007	1.367258e-001
8.500449870691101e-004	1.171276e+001	1.823569e+001	1.200000e+001	5.915726e-007	1.367791e-001
8.500459870691101e-004	1.171265e+001	1.823567e+001	1.200000e+001	5.878405e-007	1.368323e-001
8.500469870691100e-004	1.171254e+001	1.823565e+001	1.200000e+001	5.915044e-007	1.368855e-001
8.500479870691099e-004	1.171243e+001	1.823563e+001	1.200000e+001	5.879006e-007	1.369388e-001
8.500489870691098e-004	1.171232e+001	1.823561e+001	1.200000e+001	5.914399e-007	1.369920e-001
8.500499870691097e-004	1.171221e+001	1.823559e+001	1.200000e+001	5.879583e-007	1.370452e-001
8.500509870691096e-004	1.171209e+001	1.823558e+001	1.200000e+001	5.913762e-007	1.370985e-001
8.500519870691095e-004	1.171198e+001	1.823556e+001	1.200000e+001	5.880133e-007	1.371517e-001
8.500529870691094e-004	1.171187e+001	1.823554e+001	1.200000e+001	5.913148e-007	1.372049e-001
8.500539870691093e-004	1.171176e+001	1.823552e+001	1.200000e+001	5.880670e-007	1.372582e-001
8.500549870691092e-004	1.171165e+001	1.823550e+001	1.200000e+001	5.912557e-007	1.373114e-001
8.500559870691091e-004	1.171153e+001	1.823549e+001	1.200000e+001	5.881184e-007	1.373647e-001
8.500569870691090e-004	1.171142e+001	1.823547e+001	1.200000e+001	5.911984e-007	1.374179e-001
8.500579870691089e-004	1.171131e+001	1.823545e+001	1.200000e+001	5.881679e-007	1.374711e-001
8.500589870691089e-004	1.171120e+001	1.823543e+001	1.200000e+001	5.911425e-007	1.375244e-001
8.500599870691088e-004	1.171109e+001	1.823541e+001	1.200000e+001	5.882152e-007	1.375776e-001
8.500609870691087e-004	1.171098e+001	1.823539e+001	1.200000e+001	5.910883e-007	1.376308e-001
8.500619870691086e-004	1.171086e+001	1.823537e+001	1.200000e+001	5.882612e-007	1.376840e-001
8.500629870691085e-004	1.171075e+001	1.823536e+001	1.200000e+001	5.910365e-007	1.377373e-001
8.500639870691084e-004	1.171064e+001	1.823534e+001	1.200000e+001	5.883062e-007	1.377905e-001
8.500649870691083e-004	1.171053e+001	1.823532e+001	1.200000e+001	5.909869e-007	1.378437e-001
8.500659870691082e-004	1.171042e+001	1.823530e+001	1.200000e+001	5.883494e-007	1.378970e-001
8.500669870691081e-004	1.171030e+001	1.823528e+001	1.200000e+001	5.909378e-007	1.379502e-001
8.500679870691080e-004	1.171019e+001	1.823527e+001	1.200000e+001	5.883899e-007	1.380034e-001
8.500689870691079e-004	1.171008e+001	1.823525e+001	1.200000e+001	5.908905e-007	1.380567e-001
8.501149870691037e-004	1.170494e+001	1.823441e+001	1.200000e+001	5.901300e-007	1.405046e-001
8.511389870690088e-004	1.159109e+001	1.821575e+001	1.200000e+001	5.878351e-007	1.947196e-001
8.521629870689139e-004	1.147835e+001	1.819710e+001	1.200000e+001	5.861115e-007	2.484070e-001
8.531869870688190e-004	1.136670e+001	1.817848e+001	1.200000e+001	5.844007e-007	3.015719e-001
8.542109870687241e-004	1.125614e+001	1.815987e+001	1.200000e+001	5.827029e-007	3.542195e-001
8.552349870686292e-004	1.114666e+001	1.814129e+001	1.200000e+001	5.810177e-007	4.063547e-001
8.562589870685343e-004	1.103824e+001	1.812272e+001	1.200000e+001	5.793452e-007	4.579826e-001
8.566676670366698e-004	1.099526e+001	1.811532e+001	1.200000e+001	5.786811e-007	4.784468e-001
8.566685295366698e-004	1.099517e+001	1.811530e+001	1.650000e+000	5.786798e-007	4.784899e-001
8.566685795366698e-004	1.087201e+001	1.811530e+001	1.050000e+000	8.699973e-002	4.784923e-001
8.566686670366699e-004	1.031780e+001	1.811530e+001	0.000000e+000	4.784959e-001	4.784966e-001
8.566688271538572e-004	8.031682e+000	1.811530e+001	0.000000e+000	4.784997e-001	4.785027e-001
8.566689872710444e-004	5.934409e+000	1.811531e+001	0.000000e+000	4.785023e-001	4.785074e-001
8.566691473882317e-004	4.025980e+000	1.811531e+001	0.000000e+000	4.785036e-001	4.785106e-001
8.566693075054190e-004	2.306395e+000	1.811532e+001	0.000000e+000	4.785036e-001	4.785124e-001
8.566694676226063e-004	7.756539e-001	1.811532e+001	0.000000e+000	4.785025e-001	4.785128e-001
8.566696277397935e-004	-5.662433e-001	1.811533e+001	0.000000e+000	4.785001e-001	4.785117e-001
8.566697878569808e-004	-1.719296e+000	1.811533e+001	0.000000e+000	4.784964e-001	4.785092e-001
8.566707878569807e-004	-6.581278e+000	1.811536e+001	0.000000e+000	4.784704e-001	4.784881e-001
8.566714707327209e-004	-7.648178e+000	1.811538e+001	0.000000e+000	4.784480e-001	4.784667e-001
8.566740366874982e-004	-7.705248e+000	1.811546e+001	0.000000e+000	4.783577e-001	4.783765e-001
8.566766026422756e-004	-7.751166e+000	1.811554e+001	0.000000e+000	4.782673e-001	4.782861e-001
8.566791685970529e-004	-7.785931e+000	1.811561e+001	0.000000e+000	4.781767e-001	4.781955e-001
8.566817345518304e-004	-7.809544e+000	1.811569e+001	0.000000e+000	4.780859e-001	4.781047e-001
8.566843005066077e-004	-7.822003e+000	1.811576e+001	0.000000e+000	4.779950e-001	4.780138e-001
8.566868664613851e-004	-7.823311e+000	1.811584e+001	0.000000e+000	4.779039e-001	4.779228e-001
8.566894324161624e-004	-7.813465e+000	1.811592e+001	0.000000e+000	4.778127e-001	4.778315e-001
8.572594324161096e-004	-7.837683e+000	1.813224e+001	0.000000e+000	4.574771e-001	4.574960e-001
8.582834324160147e-004	-7.785690e+000	1.815864e+001	0.000000e+000	4.211138e-001	4.211327e-001
8.593074324159198e-004	-7.730122e+000	1.818131e+001	0.000000e+000	3.850010e-001	3.850199e-001
8.603314324158249e-004	-7.670977e+000	1.820026e+001	0.000000e+000	3.491553e-001	3.491743e-001
8.613554324157300e-004	-7.608240e+000	1.821555e+001	0.000000e+000	3.135935e-001	3.136124e-001
8.623794324156351e-004	-7.541866e+000	1.822720e+001	0.000000e+000	2.783322e-001	2.783512e-001
8.634034324155402e-004	-7.471777e+000	1.823524e+001	0.000000e+000	2.433887e-001	2.434077e-001
8.644274324154453e-004	-7.397820e+000	1.823971e+001	0.000000e+000	2.087805e-001	2.087995e-001
8.645457181297201e-004	-7.389018e+000	1.824000e+001	0.000000e+000	2.048052e-001	2.048241e-001
8.646640038439948e-004	-7.380160e+000	1.824024e+001	0.000000e+000	2.008346e-001	2.008536e-001
8.647822895582695e-004	-7.371245e+000	1.824043e+001	0.000000e+000	1.968689e-001	1.968879e-001
8.649005752725444e-004	-7.362273e+000	1.824058e+001	0.000000e+000	1.929081e-001	1.929270e-001
8.650188609868191e-004	-7.353245e+000	1.824068e+001	0.000000e+000	1.889520e-001	1.889710e-001
8.651371467010939e-004	-7.344160e+000	1.824074e+001	0.000000e+000	1.850008e-001	1.850198e-001
8.652554324153686e-004	-7.335018e+000	1.824074e+001	0.000000e+000	1.810544e-001	1.810734e-001
8.654514324153504e-004	-7.319736e+000	1.824065e+001	0.000000e+000	1.745262e-001	1.745452e-001
8.664754324152555e-004	-7.237064e+000	1.823811e+001	0.000000e+000	1.406459e-001	1.406649e-001
8.666666670399999e-004	-7.221056e+000	1.823725e+001	0.000000e+000	1.343620e-001	1.343809e-001
8.666667098888802e-004	-7.162281e+000	1.823725e+001	5.141866e-001	-1.391764e+000	1.343795e-001
8.666667206011004e-004	-6.576546e+000	1.823724e+001	6.427332e-001	-1.662114e+001	1.343792e-001
8.666667319493619e-004	-4.769262e+000	1.823719e+001	7.789124e-001	-6.356290e+001	1.343789e-001
8.666667448096563e-004	-2.660766e+000	1.823707e+001	9.332359e-001	-1.181190e+002	1.343787e-001
8.666667571875092e-004	-1.931333e+000	1.823691e+001	1.081770e+000	-1.364871e+002	1.343786e-001
8.666667662545577e-004	-1.905403e+000	1.823679e+001	1.190575e+000	-1.362240e+002	1.343785e-001
8.666667757127049e-004	-1.241013e+000	1.823666e+001	1.304072e+000	-1.295717e+002	1.343784e-001
8.666667812436829e-004	9.838972e-001	1.823659e+001	1.370444e+000	-1.073125e+002	1.343784e-001
8.666667844985856e-004	3.864129e+000	1.823656e+001	1.409503e+000	-7.851260e+001	1.343784e-001
8.666667880227674e-004	7.236002e+000	1.823654e+001	1.451793e+000	-4.480930e+001	1.343786e-001
8.666667916659109e-004	9.528677e+000	1.823653e+001	1.495511e+000	-2.189119e+001	1.343787e-001
8.666667955016469e-004	1.077379e+001	1.823652e+001	1.541540e+000	-9.440089e+000	1.343789e-001
8.666667996150540e-004	1.134683e+001	1.823652e+001	1.590901e+000	-3.709754e+000	1.343791e-001
8.666668046397963e-004	1.159673e+001	1.823652e+001	1.651198e+000	-1.210722e+000	1.343794e-001
8.666668113698555e-004	1.169037e+001	1.823652e+001	1.731958e+000	-2.743385e-001	1.343797e-001
8.666668213017012e-004	1.171509e+001	1.823652e+001	1.851140e+000	-2.713511e-002	1.343803e-001
8.666668374459092e-004	1.171794e+001	1.823652e+001	2.044871e+000	1.382265e-003	1.343811e-001
8.666668697343248e-004	1.171777e+001	1.823652e+001	2.432332e+000	-2.318062e-004	1.343828e-001
8.666669343111561e-004	1.171780e+001	1.823652e+001	3.207254e+000	7.174860e-005	1.343863e-001
8.666670634648187e-004	1.171777e+001	1.823651e+001	4.757098e+000	-2.745260e-005	1.343931e-001
8.666673217721441e-004	1.171775e+001	1.823651e+001	7.856786e+000	7.212441e-006	1.344069e-001
8.666676670399998e-004	1.171777e+001	1.823650e+001	1.200000e+001	6.709991e-004	1.344253e-001
8.666677015667854e-004	1.171773e+001	1.823650e+001	1.200000e+001	2.517955e-004	1.344271e-001
8.666677706203566e-004	1.171770e+001	1.823650e+001	1.200000e+001	5.015342e-006	1.344308e-001
8.666679087274989e-004	1.171768e+001	1.823650e+001	1.200000e+001	-1.181287e-006	1.344382e-001
8.666681849417834e-004	1.171765e+001	1.823649e+001	1.200000e+001	1.382645e-006	1.344529e-001
8.666687373703526e-004	1.171759e+001	1.823648e+001	1.200000e+001	2.529743e-007	1.344823e-001
8.666697373703525e-004	1.171748e+001	1.823646e+001	1.200000e+001	5.932161e-007	1.345356e-001
8.666707373703524e-004	1.171736e+001	1.823644e+001	1.200000e+001	5.863676e-007	1.345888e-001
8.666717373703523e-004	1.171725e+001	1.823643e+001	1.200000e+001	5.930951e-007	1.346421e-001
8.666727373703523e-004	1.171714e+001	1.823641e+001	1.200000e+001	5.864795e-007	1.346953e-001
8.666737373703522e-004	1.171703e+001	1.823639e+001	1.200000e+001	5.929778e-007	1.347486e-001
8.666747373703521e-004	1.171692e+001	1.823637e+001	1.200000e+001	5.865877e-007	1.348019e-001
8.666757373703520e-004	1.171680e+001	1.823635e+001	1.200000e+001	5.928641e-007	1.348551e-001
8.666767373703519e-004	1.171669e+001	1.823634e+001	1.200000e+001	5.866923e-007	1.349084e-001
8.666777373703518e-004	1.171658e+001	1.823632e+001	1.200000e+001	5.927541e-007	1.349616e-001
8.666787373703517e-004	1.171647e+001	1.823630e+001	1.200000e+001	5.867923e-007	1.350149e-001
8.666797373703516e-004	1.171636e+001	1.823628e+001	1.200000e+001	5.926477e-007	1.350681e-001
8.666807373703515e-004	1.171625e+001	1.823626e+001	1.200000e+001	5.868897e-007	1.351214e-001
8.666817373703514e-004	1.171613e+001	1.823624e+001	1.200000e+001	5.925458e-007	1.351746e-001
8.666827373703513e-004	1.171602e+001	1.823623e+001	1.200000e+001	5.869852e-007	1.352279e-001
8.666837373703512e-004	1.171591e+001	1.823621e+001	1.200000e+001	5.924476e-007	1.352812e-001
8.666847373703511e-004	1.171580e+001	1.823619e+001	1.200000e+001	5.870752e-007	1.353344e-001
8.666857373703510e-004	1.171569e+001	1.823617e+001	1.200000e+001	5.923512e-007	1.353877e-001
8.666867373703510e-004	1.171557e+001	1.823615e+001	1.200000e+001	5.871625e-007	1.354409e-001
8.666877373703509e-004	1.171546e+001	1.823614e+001	1.200000e+001	5.922584e-007	1.354942e-001
8.666887373703508e-004	1.171535e+001	1.823612e+001	1.200000e+001	5.872471e-007	1.355474e-001
8.666897373703507e-004	1.171524e+001	1.823610e+001	1.200000e+001	5.921702e-007	1.356007e-001
8.666907373703506e-004	1.171513e+001	1.823608e+001	1.200000e+001	5.873289e-007	1.356539e-001
8.666917373703505e-004	1.171501e+001	1.823606e+001	1.200000e+001	5.920820e-007	1.357072e-001
8.666927373703504e-004	1.171490e+001	1.823604e+001	1.200000e+001	5.874062e-007	1.357604e-001
8.666937373703503e-004	1.171479e+001	1.823602e+001	1.200000e+001	5.919983e-007	1.358137e-001
8.666947373703502e-004	1.171468e+001	1.823601e+001	1.200000e+001	5.874822e-007	1.358669e-001
8.666957373703501e-004	1.171457e+001	1.823599e+001	1.200000e+001	5.919173e-007	1.359202e-001
8.666967373703500e-004	1.171446e+001	1.823597e+001	1.200000e+001	5.875550e-007	1.359734e-001
8.666977373703499e-004	1.171434e+001	1.823595e+001	1.200000e+001	5.918387e-007	1.360267e-001
8.666987373703498e-004	1.171423e+001	1.823594e+001	1.200000e+001	5.876254e-007	1.360799e-001
8.666997373703498e-004	1.171412e+001	1.823592e+001	1.200000e+001	5.917632e-007	1.361331e-001
8.667007373703497e-004	1.171401e+001	1.823590e+001	1.200000e+001	5.876936e-007	1.361864e-001
8.667017373703496e-004	1.171390e+001	1.823588e+001	1.200000e+001	5.916900e-007	1.362396e-001
8.667027373703495e-004	1.171378e+001	1.823586e+001	1.200000e+001	5.877591e-007	1.362929e-001
8.667037373703494e-004	1.171367e+001	1.823584e+001	1.200000e+001	5.916195e-007	1.363461e-001
8.667047373703493e-004	1.171356e+001	1.823582e+001	1.200000e+001	5.878228e-007	1.363994e-001
8.667057373703492e-004	1.171345e+001	1.823581e+001	1.200000e+001	5.915508e-007	1.364526e-001
8.667067373703491e-004	1.171334e+001	1.823579e+001	1.200000e+001	5.878833e-007	1.365059e-001
8.667077373703490e-004	1.171323e+001	1.823577e+001	1.200000e+001	5.914840e-007	1.365591e-001
8.667087373703489e-004	1.171311e+001	1.823575e+001	1.200000e+001	5.879419e-007	1.366123e-001
8.667097373703488e-004	1.171300e+001	1.823573e+001	1.200000e+001	5.914203e-007	1.366656e-001
8.667107373703487e-004	1.171289e+001	1.823572e+001	1.200000e+001	5.879988e-007	1.367188e-001
8.667117373703486e-004	1.171278e+001	1.823570e+001	1.200000e+001	5.913575e-007	1.367721e-001
8.667127373703485e-004	1.171267e+001	1.823568e+001	1.200000e+001	5.880520e-007	1.368253e-001
8.667137373703485e-004	1.171256e+001	1.823566e+001	1.200000e+001	5.912966e-007	1.368785e-001
8.667147373703484e-004	1.171244e+001	1.823564e+001	1.200000e+001	5.881052e-007	1.369318e-001
8.667157373703483e-004	1.171233e+001	1.823562e+001	1.200000e+001	5.912393e-007	1.369850e-001
8.667167373703482e-004	1.171222e+001	1.823561e+001	1.200000e+001	5.881557e-007	1.370382e-001
8.667177373703481e-004	1.171211e+001	1.823559e+001	1.200000e+001	5.911820e-007	1.370915e-001
8.667187373703480e-004	1.171200e+001	1.823557e+001	1.200000e+001	5.882039e-007	1.371447e-001
8.667197373703479e-004	1.171188e+001	1.823555e+001	1.200000e+001	5.911274e-007	1.371980e-001
8.667207373703478e-004	1.171177e+001	1.823553e+001	1.200000e+001	5.882507e-007	1.372512e-001
8.667217373703477e-004	1.171166e+001	1.823552e+001	1.200000e+001	5.910747e-007	1.373044e-001
8.667227373703476e-004	1.171155e+001	1.823550e+001	1.200000e+001	5.882966e-007	1.373577e-001
8.667237373703475e-004	1.171144e+001	1.823548e+001	1.200000e+001	5.910238e-007	1.374109e-001
8.667247373703474e-004	1.171133e+001	1.823546e+001	1.200000e+001	5.883394e-007	1.374641e-001
8.667257373703473e-004	1.171121e+001	1.823544e+001	1.200000e+001	5.909733e-007	1.375174e-001
8.667267373703472e-004	1.171110e+001	1.823542e+001	1.200000e+001	5.883812e-007	1.375706e-001
8.667277373703472e-004	1.171099e+001	1.823540e+001	1.200000e+001	5.909260e-007	1.376238e-001
8.667287373703471e-004	1.171088e+001	1.823539e+001	1.200000e+001	5.884226e-007	1.376771e-001
8.674727373702781e-004	1.162801e+001	1.822182e+001	1.200000e+001	5.883988e-007	1.771403e-001
8.684967373701832e-004	1.151490e+001	1.820318e+001	1.200000e+001	5.866709e-007	2.309988e-001
8.695207373700883e-004	1.140290e+001	1.818455e+001	1.200000e+001	5.849560e-007	2.843331e-001
8.705447373699934e-004	1.129199e+001	1.816593e+001	1.200000e+001	5.832540e-007	3.371485e-001
8.715687373698985e-004	1.118216e+001	1.814734e+001	1.200000e+001	5.815646e-007	3.894498e-001
8.725927373698036e-004	1.107339e+001	1.812877e+001	1.200000e+001	5.798880e-007	4.412422e-001
8.733343337066699e-004	1.099528e+001	1.811533e+001	1.200000e+001	5.786816e-007	4.784361e-001
8.733352446441698e-004	1.099519e+001	1.811531e+001	1.068750e+000	5.786800e-007	4.784816e-001
8.733352571441697e-004	1.096236e+001	1.811531e+001	9.187500e-001	7.554600e-002	4.784822e-001
